Cod.Cliente;Ragione sociale;Tipo pag.;Causale;Descrizione;Anno documento;Num.Documento;Num.Riferimento;Data registrazione;Data documento;Data scadenza;Valuta;Importo +/-(dare/avere);Condizioni pagamento;Causale movimento;Tipologia cliente;
04400;SCARPARI ROMANO DI SCARPARI P. E C. SNC ;W;FVE;Fattura emessa SCARPARI ROMANO DI SCARPARI P.;2014;037173;00037173;03/10/2014;03/10/2014;31/01/2015;Euro                          ;         8842,49;RI.BA   90 gg fm              ;Fattura emessa                ;Texaco                        ;
04764;STAFFLER GMBH-SRL                       ;W;FVE;Fattura emessa STAFFLER GMBH-SRL;2014;037174;00037174;03/10/2014;03/10/2014;31/01/2015;Euro                          ;         1094,72;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
02917;TECNOIL DI BENATTI RAG. CARLO           ;W;FVE;Fattura emessa TECNOIL DI BENATTI RAG. CARLO;2014;037175;00037175;03/10/2014;03/10/2014;31/01/2015;Euro                          ;        11496,67;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
01050;CONAD ADRIATICO SOC.COOP.A.R.L.         ;B;FVE;Fattura emessa CONAD ADRIATICO SOC.COOP.A.R.L;2014;037176;00037176;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         1724,88;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00294;EUROBRICO SPA                           ;W;FVE;Fattura emessa EUROBRICO SPA;2014;037177;00037177;03/10/2014;03/10/2014;31/03/2015;Euro                          ;         3676,84;RI.BA 150 gg fm               ;Fattura emessa                ;DO                            ;
01348;ACHILLE FLORE AUTORICAMBI               ;W;FVE;Fattura emessa ACHILLE FLORE AUTORICAMBI;2014;037178;00037178;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          511,12;RI.BA   60 gg fm              ;Fattura emessa                ;Modulo Valore Più             ;
03963;AGRIFER SAS DI GIOVANNI CILLI & C.      ;W;FVE;Fattura emessa AGRIFER SAS DI GIOVANNI CILLI;2014;037179;00037179;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          420,35;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04243;AGRIFER SRL                             ;W;FVE;Fattura emessa AGRIFER SRL;2014;037180;00037180;03/10/2014;03/10/2014;31/12/2014;Euro                          ;           83,45;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04519;ALDO ROMEO SRL                          ;W;FVE;Fattura emessa ALDO ROMEO SRL;2014;037181;00037181;03/10/2014;03/10/2014;31/01/2015;Euro                          ;           84,99;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
04903;ALPAKERO SRL                            ;W;FVE;Fattura emessa ALPAKERO SRL;2014;037182;00037182;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          593,15;RI.BA   60 gg fm              ;Fattura emessa                ;Texaco                        ;
00988;AREA 325 SRL                            ;W;FVE;Fattura emessa AREA 325 SRL;2014;037183;00037183;03/10/2014;03/10/2014;30/11/2014;Euro                          ;         1945,66;RI.BA   30 gg fm              ;Fattura emessa                ;DO                            ;
03054;ATTILIO TRUCCO SRL                      ;W;FVE;Fattura emessa ATTILIO TRUCCO SRL;2014;037184;00037184;03/10/2014;03/10/2014;31/12/2014;Euro                          ;           85,94;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;037185;00037185;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         2066,83;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
01316;AUTOFF. CARROZZERIA MASSIMO             ;B;FVE;Fattura emessa AUTOFF. CARROZZERIA MASSIMO;2014;037186;00037186;03/10/2014;03/10/2014;31/12/2014;Euro                          ;           71,74;Bonifico B. 60 gg fm          ;Fattura emessa                ;Agente                        ;
05313;AUTOFF. ELETTRAUTO F.M.I. INNOCENTINI   ;B;FVE;Fattura emessa AUTOFF. ELETTRAUTO F.M.I. INNO;2014;037187;00037187;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          693,34;Bonifico B. 90 gg fm          ;Fattura emessa                ;Trade                         ;
02032;AUTORICAL GROUP SCRL                    ;W;FVE;Fattura emessa AUTORICAL GROUP SCRL;2014;037188;00037188;03/10/2014;03/10/2014;31/12/2014;Euro                          ;           96,50;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
02032;AUTORICAL GROUP SCRL                    ;W;FVE;Fattura emessa AUTORICAL GROUP SCRL;2014;037189;00037189;03/10/2014;03/10/2014;31/12/2014;Euro                          ;           86,74;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
05392;AUTORICAMBI D'AVENIA GIUSEPPE           ;W;FVE;Fattura emessa AUTORICAMBI D'AVENIA GIUSEPPE;2014;037190;00037190;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          959,14;RI.BA   60 gg fm              ;Fattura emessa                ;Trade                         ;
05317;AVOLIO GENNARO SAS & C.                 ;B;FVE;Fattura emessa AVOLIO GENNARO SAS & C.;2014;037191;00037191;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          107,36;Bonifico B. 60 gg fm          ;Fattura emessa                ;DO                            ;
01088;BARONI LEGEND DI BARONI WALTER          ;B;FVE;Fattura emessa BARONI LEGEND DI BARONI WALTER;2014;037192;00037192;03/10/2014;03/10/2014;03/12/2014;Euro                          ;          207,53;Bonifico B. 60 gg df          ;Fattura emessa                ;Agente                        ;
05260;BATTERIE A.F.A. DI FOGANTE ROBERTO & C. ;W;FVE;Fattura emessa BATTERIE A.F.A. DI FOGANTE ROB;2014;037193;00037193;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          491,03;RI.BA   60 gg fm              ;Fattura emessa                ;Trade                         ;
01215;BENNET SPA                              ;B;FVE;Fattura emessa BENNET SPA;2014;037194;00037194;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          257,66;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
01215;BENNET SPA                              ;B;FVE;Fattura emessa BENNET SPA;2014;037195;00037195;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          264,63;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
01215;BENNET SPA                              ;B;FVE;Fattura emessa BENNET SPA;2014;037196;00037196;03/10/2014;03/10/2014;31/12/2014;Euro                          ;           45,04;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
01215;BENNET SPA                              ;B;FVE;Fattura emessa BENNET SPA;2014;037197;00037197;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          726,05;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
04460;BRACCIALARGHE CLAUDIO & C. SNC          ;W;FVE;Fattura emessa BRACCIALARGHE CLAUDIO & C. SNC;2014;037198;00037198;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         1071,40;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04331;BRICO APPIA SRL UNIPERSONALE            ;B;FVE;Fattura emessa BRICO APPIA SRL UNIPERSONALE;2014;037199;00037199;03/10/2014;03/10/2014;31/01/2015;Euro                          ;           41,58;Bonifico B. 90 gg fm          ;Fattura emessa                ;DO                            ;
01570;BRICOCENTER ITALIA SRL                  ;B;FVE;Fattura emessa BRICOCENTER ITALIA SRL;2014;037200;00037200;03/10/2014;03/10/2014;28/02/2015;Euro                          ;          500,80;Bonifico B. 120 gg fm         ;Fattura emessa                ;DO                            ;
02876;BRICOFER ITALIA SPA                     ;W;FVE;Fattura emessa BRICOFER ITALIA SPA;2014;037201;00037201;03/10/2014;03/10/2014;28/02/2015;Euro                          ;          508,65;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
01990;BRICOMAN ITALIA SRL                     ;B;FVE;Fattura emessa BRICOMAN ITALIA SRL;2014;037202;00037202;03/10/2014;03/10/2014;28/02/2015;Euro                          ;         2943,98;Bonifico B. 120 gg fm         ;Fattura emessa                ;GD                            ;
01990;BRICOMAN ITALIA SRL                     ;B;FVE;Fattura emessa BRICOMAN ITALIA SRL;2014;037203;00037203;03/10/2014;03/10/2014;28/02/2015;Euro                          ;          252,39;Bonifico B. 120 gg fm         ;Fattura emessa                ;GD                            ;
03595;BRICOSERVICE SRL UNIPERSONALE           ;W;FVE;Fattura emessa BRICOSERVICE SRL UNIPERSONALE;2014;037204;00037204;03/10/2014;03/10/2014;31/01/2015;Euro                          ;         3409,05;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
03595;BRICOSERVICE SRL UNIPERSONALE           ;W;FVE;Fattura emessa BRICOSERVICE SRL UNIPERSONALE;2014;037205;00037205;03/10/2014;03/10/2014;31/01/2015;Euro                          ;         3550,93;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
02635;C.A.F. FERRAMENTA DI ATTOLI C. & C. SNC ;W;FVE;Fattura emessa C.A.F. FERRAMENTA DI ATTOLI C.;2014;037206;00037206;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          255,52;RI.BA   90 gg fm              ;Fattura emessa                ;DO                            ;
03097;C.A.T.I. SPA                            ;W;FVE;Fattura emessa C.A.T.I. SPA;2014;037207;00037207;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          158,99;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
02420;C.B.L. SRL                              ;W;FVE;Fattura emessa C.B.L. SRL;2014;037208;00037208;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          558,96;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04976;C.L.B. SpA                              ;W;FVE;Fattura emessa C.L.B. SpA;2014;037209;00037209;03/10/2014;03/10/2014;31/01/2015;Euro                          ;         3673,71;RI.BA   90 gg fm              ;Fattura emessa                ;Texaco                        ;
03936;CASA GIARDINO DI MARCENO' STEFANUCCIO   ;W;FVE;Fattura emessa CASA GIARDINO DI MARCENO' STEF;2014;037210;00037210;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         1172,42;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
03257;CHISARI SPA                             ;W;FVE;Fattura emessa CHISARI SPA;2014;037211;00037211;03/10/2014;03/10/2014;31/01/2015;Euro                          ;         2092,59;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
03711;CO.AR.SA. SRL                           ;W;FVE;Fattura emessa CO.AR.SA. SRL;2014;037212;00037212;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         2278,41;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
03711;CO.AR.SA. SRL                           ;W;FVE;Fattura emessa CO.AR.SA. SRL;2014;037213;00037213;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         2138,66;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
03711;CO.AR.SA. SRL                           ;W;FVE;Fattura emessa CO.AR.SA. SRL;2014;037214;00037214;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          689,89;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
05014;CO.BA. DI G. DE FILIPPO                 ;W;FVE;Fattura emessa CO.BA. DI G. DE FILIPPO;2014;037215;00037215;03/10/2014;03/10/2014;31/12/2014;Euro                          ;         1537,35;RI.BA   60 gg fm              ;Fattura emessa                ;Trade                         ;
04228;CO.IN.TEK SRL                           ;W;FVE;Fattura emessa CO.IN.TEK SRL;2014;037216;00037216;03/10/2014;03/10/2014;31/12/2014;Euro                          ;          767,87;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
00987;COOP ADRIATICA SOC.COOP. A.R.L.         ;B;FVE;Fattura emessa COOP ADRIATICA SOC.COOP. A.R.L;2014;037217;00037217;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          649,77;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
00987;COOP ADRIATICA SOC.COOP. A.R.L.         ;B;FVE;Fattura emessa COOP ADRIATICA SOC.COOP. A.R.L;2014;037218;00037218;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          283,48;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
00987;COOP ADRIATICA SOC.COOP. A.R.L.         ;B;FVE;Fattura emessa COOP ADRIATICA SOC.COOP. A.R.L;2014;037219;00037219;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          265,96;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
00987;COOP ADRIATICA SOC.COOP. A.R.L.         ;B;FVE;Fattura emessa COOP ADRIATICA SOC.COOP. A.R.L;2014;037220;00037220;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          549,44;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
00189;COOP CONS. NORDEST SOC. COOP. VA.       ;B;FVE;Fattura emessa COOP CONS. NORDEST SOC. COOP.;2014;037221;00037221;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          183,15;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
01907;COOP CONS. NORDOVEST SOC. CONS. A.R.L.  ;B;FVE;Fattura emessa COOP CONS. NORDOVEST SOC. CONS;2014;037222;00037222;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          366,29;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
01907;COOP CONS. NORDOVEST SOC. CONS. A.R.L.  ;B;FVE;Fattura emessa COOP CONS. NORDOVEST SOC. CONS;2014;037223;00037223;03/10/2014;03/10/2014;31/01/2015;Euro                          ;          301,00;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
